[0.012s] Invoking command in '/home/moonlab/ros2_ws/build/my_sim_tesi_gazebo': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/moonlab/ros2_ws/install/turtlebot3_control:/opt/ros/humble /usr/bin/cmake --build /home/moonlab/ros2_ws/build/my_sim_tesi_gazebo -- -j24 -l24
[0.026s] -- Found ament_cmake: 1.3.12 (/opt/ros/humble/share/ament_cmake/cmake)
[0.098s] -- Override CMake install command with custom implementation using symlinks instead of copying resources
[0.103s] -- Found ament_lint_auto: 0.12.14 (/opt/ros/humble/share/ament_lint_auto/cmake)
[0.143s] -- Configuring done
[1.138s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitB_02/meshes/aws_DeskPortraitB_01_collision.DAE
[1.143s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitB_02/meshes/aws_DeskPortraitB_01_visual.DAE
[1.149s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitB_02/model.config
[1.155s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitB_02/model.sdf
[1.160s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_01/materials/textures/DeskPortraitC_01.jpg
[1.166s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_01/materials/textures/aws_DeskPortraitC_01.png
[1.172s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_01/materials/textures/aws_DeskPortraitC_02.png
[1.178s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_01/meshes/aws_DeskPortraitC_01_collision.DAE
[1.184s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_01/meshes/aws_DeskPortraitC_01_visual.DAE
[1.189s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_01/model.config
[1.194s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_01/model.sdf
[1.200s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_02/materials/textures/DeskPortraitC_02.jpg
[1.206s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_02/materials/textures/aws_DeskPortraitC_01.png
[1.211s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_02/materials/textures/aws_DeskPortraitC_02.png
[1.216s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_02/meshes/aws_DeskPortraitC_01_collision.DAE
[1.222s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_02/meshes/aws_DeskPortraitC_01_visual.DAE
[1.228s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_02/model.config
[1.233s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitC_02/model.sdf
[1.238s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_01/materials/textures/DeskPortraitD_01.jpg
[1.243s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_01/materials/textures/aws_DeskPortraitD_01.png
[1.248s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_01/materials/textures/aws_DeskPortraitD_02.png
[1.254s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_01/meshes/aws_DeskPortraitD_01_collision.DAE
[1.259s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_01/meshes/aws_DeskPortraitD_01_visual.DAE
[1.265s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_01/model.config
[1.270s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_01/model.sdf
[1.275s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_02/materials/textures/DeskPortraitD_02.jpg
[1.280s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_02/materials/textures/aws_DeskPortraitD_01.png
[1.285s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_02/materials/textures/aws_DeskPortraitD_02.png
[1.290s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_02/meshes/aws_DeskPortraitD_01_collision.DAE
[1.295s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_02/meshes/aws_DeskPortraitD_01_visual.DAE
[1.300s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_02/model.config
[1.306s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_02/model.sdf
[1.311s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_03/materials/textures/DeskPortraitD_03.jpg
[1.316s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_03/materials/textures/aws_DeskPortraitD_01.png
[1.321s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_03/materials/textures/aws_DeskPortraitD_02.png
[1.326s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_03/meshes/aws_DeskPortraitD_01_collision.DAE
[1.331s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_03/meshes/aws_DeskPortraitD_01_visual.DAE
[1.336s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_03/model.config
[1.342s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_03/model.sdf
[1.348s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_04/materials/textures/DeskPortraitD_04.jpg
[1.353s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_04/materials/textures/aws_DeskPortraitD_01.png
[1.359s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_04/materials/textures/aws_DeskPortraitD_02.png
[1.364s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_04/meshes/aws_DeskPortraitD_01_collision.DAE
[1.369s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_04/meshes/aws_DeskPortraitD_01_visual.DAE
[1.375s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_04/model.config
[1.380s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_DeskPortraitD_04/model.sdf
[1.385s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Door_01/materials/textures/aws_Door_01.png
[1.390s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Door_01/meshes/aws_Door_01_collision.DAE
[1.395s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Door_01/meshes/aws_Door_01_visual.DAE
[1.401s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Door_01/model.config
[1.407s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Door_01/model.sdf
[1.412s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Dumbbell_01/materials/textures/aws_Dumbbell_01.png
[1.417s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Dumbbell_01/meshes/aws_Dumbbell_01_collision.DAE
[1.423s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Dumbbell_01/meshes/aws_Dumbbell_01_visual.DAE
[1.427s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Dumbbell_01/model.config
[1.433s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Dumbbell_01/model.sdf
[1.439s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FitnessEquipment_01/materials/textures/aws_FitnessEquipment_01.png
[1.444s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FitnessEquipment_01/meshes/aws_FitnessEquipment_01_collision.DAE
[1.450s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FitnessEquipment_01/meshes/aws_FitnessEquipment_01_visual.DAE
[1.455s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FitnessEquipment_01/model.config
[1.460s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FitnessEquipment_01/model.sdf
[1.466s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FloorB_01/materials/textures/aws_FloorB_01.png
[1.472s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FloorB_01/meshes/aws_FloorB_01_collision.DAE
[1.478s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FloorB_01/meshes/aws_FloorB_01_visual.DAE
[1.483s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FloorB_01/model.config
[1.489s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FloorB_01/model.sdf
[1.494s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FoldingDoor_01/materials/textures/aws_FoldingDoor_01.png
[1.499s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FoldingDoor_01/meshes/aws_FoldingDoor_01_collision.DAE
[1.504s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FoldingDoor_01/meshes/aws_FoldingDoor_01_visual.DAE
[1.509s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FoldingDoor_01/model.config
[1.514s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FoldingDoor_01/model.sdf
[1.520s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FoldingDoor_02/materials/textures/aws_FoldingDoor_02.png
[1.525s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FoldingDoor_02/meshes/aws_FoldingDoor_02_collision.DAE
[1.531s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FoldingDoor_02/meshes/aws_FoldingDoor_02_visual.DAE
[1.536s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FoldingDoor_02/model.config
[1.542s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_FoldingDoor_02/model.sdf
[1.547s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Handle_01/materials/textures/aws_Handle_01.png
[1.552s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Handle_01/meshes/aws_Handle_01_collision.DAE
[1.558s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Handle_01/meshes/aws_Handle_01_visual.DAE
[1.563s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Handle_01/model.config
[1.568s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Handle_01/model.sdf
[1.574s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_HouseWallB_01/materials/textures/aws_HouseWallB_01.png
[1.579s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_HouseWallB_01/meshes/aws_HouseWallB_01_collision.DAE
[1.585s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_HouseWallB_01/meshes/aws_HouseWallB_01_visual.DAE
[1.591s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_HouseWallB_01/model.config
[1.596s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_HouseWallB_01/model.sdf
[1.602s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenCabinet_01/materials/textures/aws_KitchenCabinet_01.png
[1.607s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenCabinet_01/meshes/aws_KitchenCabinet_01_collision.DAE
[1.613s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenCabinet_01/meshes/aws_KitchenCabinet_01_visual.DAE
[1.618s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenCabinet_01/model.config
[1.624s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenCabinet_01/model.sdf
[1.629s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenTable_01/materials/textures/aws_KitchenTable_01.png
[1.634s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenTable_01/meshes/aws_KitchenTable_01_collision.DAE
[1.639s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenTable_01/meshes/aws_KitchenTable_01_visual.DAE
[1.644s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenTable_01/model.config
[1.650s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenTable_01/model.sdf
[1.655s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenUtensils_01/materials/textures/aws_KitchenUtensils_01.png
[1.661s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenUtensils_01/meshes/aws_KitchenUtensils_01_collision.DAE
[1.667s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenUtensils_01/meshes/aws_KitchenUtensils_01_visual.DAE
[1.672s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenUtensils_01/model.config
[1.677s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_KitchenUtensils_01/model.sdf
[1.684s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_LightC_01/materials/textures/aws_LightC_01.png
[1.689s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_LightC_01/meshes/aws_LightC_01_collision.DAE
[1.695s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_LightC_01/meshes/aws_LightC_01_visual.DAE
[1.700s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_LightC_01/model.config
[1.706s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_LightC_01/model.sdf
[1.711s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_NightStand_01/materials/textures/aws_NightStand_01.png
[1.716s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_NightStand_01/meshes/aws_NightStand_01_collision.DAE
[1.722s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_NightStand_01/meshes/aws_NightStand_01_visual.DAE
[1.727s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_NightStand_01/model.config
[1.732s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_NightStand_01/model.sdf
[1.738s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Pillow_01/materials/textures/aws_Pillow_01.png
[1.743s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Pillow_01/meshes/aws_Pillow_01_collision.DAE
[1.749s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Pillow_01/meshes/aws_Pillow_01_visual.DAE
[1.754s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Pillow_01/model.config
[1.759s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_Pillow_01/model.sdf
[1.764s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_01/materials/textures/PortraitA_01.jpg
[1.769s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_01/materials/textures/aws_PortraitA_01.png
[1.774s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_01/materials/textures/aws_PortraitA_02.png
[1.779s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_01/meshes/aws_PortraitA_01_collision.DAE
[1.784s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_01/meshes/aws_PortraitA_01_visual.DAE
[1.790s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_01/model.config
[1.795s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_01/model.sdf
[1.800s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_02/materials/textures/PortraitA_02.jpg
[1.805s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_02/materials/textures/aws_PortraitA_01.png
[1.810s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_02/materials/textures/aws_PortraitA_02.png
[1.815s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_02/meshes/aws_PortraitA_01_collision.DAE
[1.820s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_02/meshes/aws_PortraitA_01_visual.DAE
[1.825s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_02/model.config
[1.831s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitA_02/model.sdf
[1.837s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_01/materials/textures/PortraitB_01.jpg
[1.843s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_01/materials/textures/aws_PortraitB_01.png
[1.848s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_01/materials/textures/aws_PortraitB_02.png
[1.854s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_01/meshes/aws_PortraitB_01_collision.DAE
[1.859s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_01/meshes/aws_PortraitB_01_visual.DAE
[1.864s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_01/model.config
[1.870s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_01/model.sdf
[1.875s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_02/materials/textures/PortraitB_02.jpg
[1.881s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_02/materials/textures/aws_PortraitB_01.png
[1.887s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_02/materials/textures/aws_PortraitB_02.png
[1.892s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_02/meshes/aws_PortraitB_01_collision.DAE
[1.898s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_02/meshes/aws_PortraitB_01_visual.DAE
[1.904s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_02/model.config
[1.909s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_02/model.sdf
[1.915s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_03/materials/textures/PortraitB_03.jpg
[1.920s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_03/materials/textures/aws_PortraitB_01.png
[1.926s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_03/materials/textures/aws_PortraitB_02.png
[1.931s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_03/meshes/aws_PortraitB_01_collision.DAE
[1.936s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_03/meshes/aws_PortraitB_01_visual.DAE
[1.941s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_03/model.config
[1.947s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitB_03/model.sdf
[1.952s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitC_01/materials/textures/PortraitC_01.jpg
[1.957s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitC_01/materials/textures/aws_PortraitC_01.png
[1.963s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitC_01/materials/textures/aws_PortraitC_02.png
[1.968s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitC_01/meshes/aws_PortraitC_01_collision.DAE
[1.973s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitC_01/meshes/aws_PortraitC_01_visual.DAE
[1.979s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitC_01/model.config
[1.985s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitC_01/model.sdf
[1.990s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitD_01/materials/textures/PortraitD_01.jpg
[1.995s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitD_01/materials/textures/aws_PortraitD_01.png
[2.001s] -- Symlinking: /home/moonlab/ros2_ws/install/my_sim_tesi_gazebo/share//models/aws_robomaker_residential_PortraitD_01/materials/textures/aws_PortraitD_02.png
